Unnamed: 0,name,F1,F1 Precision,F1 Recall,F1 Threshold,F1 FPPI,mAP,bbox_size_median,bbox_size_std,bbox_size_min,bbox_size_max,num_frames,model
17,mantis_drone_2023_DJI_202309100352_003_wide_hd,0.7690331620737973,0.7708333333333334,0.7672413793103449,0.17,1.375,0.6522946350172564,71.99964,94.2459595629106,10.004000256,545.9999999999999,24,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
18,drone_detection_dataset_2021_V_DRONE_039,1.0,1.0,1.0,0.0,0.0,0.9999999999999998,8.0,2.667543715421401,8.0,18.0,20,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
19,drone_detection_dataset_2021_V_DRONE_050,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.0,0.1,0.9368343399880126,19.99864002816,17.599676244783513,7.999488,89.99936,20,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
20,drone_detection_dataset_2021_V_DRONE_069,0.975609756097561,0.9523809523809524,1.0,0.16,0.05,0.9976190476190476,25.0,14.11515909085125,8.99846406144,56.84765625,20,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
21,TIE_2023_20230914T153103_basler_halfres,0.9411764705882352,1.0,0.8888888888888888,0.0,0.0,0.8888888888888891,17.36128279475332,23.90332712956573,10.737658607351351,78.448841089709,4,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
22,TIE_2023_20230914T102858_basler_halfres,0.7692307692307693,1.0,0.625,0.27,0.0,0.625,65.09632662991908,151.40701792316568,20.8312723805681,486.1018388518006,4,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
23,TIE_2023_20230914T130250_basler_halfres,0.8,1.0,0.6666666666666666,0.0,0.0,0.6666666666666666,16.23420056854392,3.4224080430382835,10.416295867033073,16.44816658083657,3,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
24,mantis_2023_20230324T163455_crontab_recording_person_windy_sunny_EO_zoom,0.6938681420009222,0.8775510204081632,0.5737704918032787,0.0,0.1621621621621621,0.5621807037704232,18.868494143219426,109.05260409494564,5.482456140350876,861.2426035502959,37,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
25,leusderheide_20230706_visual_halfres_CPFS7_0333,1.0,1.0,1.0,0.0,0.0,1.0,23.255859375,90.0462660667548,13.020833333333334,382.6530612244899,16,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
26,leusderheide_20230706_visual_halfres_CPFS7_0334,0.6893939393939394,0.7777777777777778,0.6190476190476191,0.0,0.2105263157894736,0.5714285714285712,19.51963117192148,29.84381198512932,11.574074074074076,132.31492354334424,19,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
27,leusderheide_20230706_visual_halfres_CPFS7_0332,0.8076079005120702,0.96,0.696969696969697,0.16,0.0526315789473684,0.6933333333333334,18.94921875,95.40112075835673,11.197265625,427.21875,19,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
28,leusderheide_20230705_visual_halfres_CPFS7_0310,0.8923076923076924,1.0,0.8055555555555556,0.0,0.0,0.8055555555555547,38.16815150842855,54.280012537071066,8.0,311.7774365360933,26,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
29,atr_image_database_01925_0002_cegr_mp4_rescaled_uint8,1.0,1.0,1.0,0.0,0.0,1.0000000000000002,155.0390625,40.25269341786433,62.015625,175.7109375,10,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
30,atr_image_database_01925_0012_cegr_mp4_rescaled_uint8,1.0,1.0,1.0,0.0,0.0,1.0000000000000002,296.296875,60.39514779312263,186.046875,356.58984375,10,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
31,atr_image_database_01927_0002_cegr_mp4_rescaled_uint8,1.0,1.0,1.0,0.0,0.0,1.0,107.666015625,20.48359898683855,60.29296875,111.97265625,10,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
32,mantis_drone_2023_DJI_202309100352_003_wide_hd,0.7877601716285897,0.8582089552238806,0.728,0.0,0.4634146341463415,0.6691676478182592,44.0,32.70166135973399,10.004000256,160.0,41,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
33,rotterdam_harbour_20210308_jai20000_quart,0.8569310251491651,0.9641693811074918,0.7711598746081505,0.0,0.1182795698924731,0.7631577588753365,201.875,979.876665907214,5.0,11142.0,93,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
34,drone_detection_dataset_2021_IR_DRONE_151,1.0,1.0,1.0,0.0,0.0,1.0,9.0,1.9594574974238472,9.0,16.0,20,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
35,drone_detection_dataset_2021_IR_DRONE_155,1.0,1.0,1.0,0.0,0.0,1.0000000000000002,12.0,2.481510575605533,9.0,16.0,20,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
36,drone_detection_dataset_2021_V_DRONE_039,1.0,1.0,1.0,0.0,0.0,1.0,8.0,2.667543715421401,8.0,18.0,20,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
37,drone_detection_dataset_2021_V_DRONE_050,0.9555555555555556,0.9772727272727272,0.9347826086956522,0.0,0.05,0.9199604743083007,19.99864002816,17.599676244783513,7.999488,89.99936,20,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
38,drone_detection_dataset_2021_V_DRONE_069,0.9523809523809524,0.9090909090909092,1.0,0.45,0.1,0.9817045454545454,25.0,31.941262773209992,8.99846406144,132.0,20,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
39,TIE_2023_20230914T153103_basler_halfres,0.9411764705882352,0.8888888888888888,1.0,0.0,0.3333333333333333,0.9583333333333336,27.94144656861075,23.03456529116298,16.4473848684375,78.448841089709,3,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
40,TIE_2023_20230914T102858_basler_halfres,0.5333333333333333,0.5714285714285714,0.5,0.2,0.75,0.4151785714285714,65.09632662991908,151.40701792316568,20.8312723805681,486.1018388518006,4,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
41,TIE_2023_20230914T130250_basler_halfres,0.8,1.0,0.6666666666666666,0.0,0.0,0.6666666666666666,16.44816658083657,1.552083918816195,16.23420056854392,19.02307793918919,3,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
42,mantis_2023_20230324T163455_crontab_recording_person_windy_sunny_EO_zoom,0.6799999999999999,1.0,0.5151515151515151,0.17,0.0,0.5151515151515149,20.833333333333336,104.6518676231767,9.615384615384617,861.2426035502959,28,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
43,leusderheide_20230706_visual_halfres_CPFS7_0333,1.0,1.0,1.0,0.0,0.0,1.0,69.9615478515625,80.72749663938826,29.296875,382.6530612244899,15,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
44,leusderheide_20230706_visual_halfres_CPFS7_0334,0.6666666666666666,1.0,0.5,0.0,0.0,0.4999999999999998,32.501220703125,28.85678025072296,24.154589371980677,132.31492354334424,18,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
45,leusderheide_20230706_visual_halfres_CPFS7_0332,0.8771929824561403,1.0,0.78125,0.17,0.0,0.78125,39.825439453125,301.69146955330376,15.0,1362.3046875,18,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
46,leusderheide_20230705_visual_halfres_CPFS7_0310,0.8750000000000001,1.0,0.7777777777777778,0.25,0.0,0.7777777777777775,38.16815150842855,53.81717324075029,8.0,311.7774365360933,26,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
47,atr_image_database_01925_0002_cegr_mp4_rescaled_uint8,1.0,1.0,1.0,0.0,0.0,1.0,360.0,93.4665715643834,144.0,408.0,10,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
48,atr_image_database_01925_0012_cegr_mp4_rescaled_uint8,1.0,1.0,1.0,0.36,0.0,1.0000000000000002,688.0,140.23725927473373,432.0,828.0,10,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
49,atr_image_database_01927_0002_cegr_mp4_rescaled_uint8,1.0,1.0,1.0,0.0,0.0,1.0000000000000002,250.0,47.56282395129858,140.0,260.0,10,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
50,mantis_drone_2023_DJI_202309100352_003_wide_hd,0.7643076923076924,0.8307692307692308,0.7076923076923077,0.0,0.6666666666666666,0.6512602958865674,48.0,32.4503074360498,10.004000256,160.0,33,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_more_hard_training_06022024
0,rotterdam_harbour_20210308_jai20000_quart,0.7741065407956844,0.9879518072289156,0.6363636363636364,0.0,0.032258064516129,0.6340166143410108,201.875,979.876665907214,5.0,11142.0,93,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
1,drone_detection_dataset_2021_IR_DRONE_151,1.0,1.0,1.0,0.0,0.0,0.9999999999999998,9.0,1.9594574974238472,9.0,16.0,20,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
2,drone_detection_dataset_2021_IR_DRONE_155,1.0,1.0,1.0,0.0,0.0,1.0,12.0,2.481510575605533,9.0,16.0,20,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
3,drone_detection_dataset_2021_V_DRONE_039,1.0,1.0,1.0,0.0,0.0,1.0,8.0,2.667543715421401,8.0,18.0,20,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
4,drone_detection_dataset_2021_V_DRONE_050,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.0,0.05,0.9581758034026472,19.99864002816,17.599676244783513,7.999488,89.99936,20,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
5,drone_detection_dataset_2021_V_DRONE_069,0.9047619047619048,0.8636363636363636,0.95,0.0,0.15,0.853181818181818,25.0,31.941262773209992,8.99846406144,132.0,20,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
6,TIE_2023_20230914T153103_basler_halfres,0.875,0.875,0.875,0.17,0.3333333333333333,0.828125,164.14523447351348,111.37463602379648,74.7983837682162,376.5883209894053,3,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
7,TIE_2023_20230914T102858_basler_halfres,0.7142857142857143,0.8333333333333334,0.625,0.25,0.5,0.6723484848484849,70.11806944172972,159.73760332572027,37.40018466594595,523.6013191057297,2,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
8,TIE_2023_20230914T130250_basler_halfres,1.0,1.0,1.0,0.0,0.0,1.0,79.99136684972973,26.100587304200403,78.95079897254055,124.66964358227028,3,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
9,mantis_2023_20230324T163455_crontab_recording_person_windy_sunny_EO_zoom,0.6828143021914648,0.9487179487179488,0.5333333333333333,0.0,0.1052631578947368,0.5230963480963481,71.4111328125,159.4599876853735,26.3671875,1279.248046875,19,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
10,leusderheide_20230706_visual_halfres_CPFS7_0333,0.967741935483871,1.0,0.9375,0.0,0.0,0.9375,458.5,151.69789055883408,56.0,697.0,15,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
11,leusderheide_20230706_visual_halfres_CPFS7_0334,0.8,1.0,0.6666666666666666,0.0,0.0,0.6666666666666665,206.25,140.28067778687696,30.0,720.25,17,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
12,leusderheide_20230706_visual_halfres_CPFS7_0332,0.9364583333333332,0.96875,0.90625,0.0,0.0588235294117647,0.8935546875,229.5,2006.4137512019015,15.0,8928.0,17,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
13,leusderheide_20230705_visual_halfres_CPFS7_0310,0.9411764705882352,1.0,0.8888888888888888,0.0,0.0,0.8888888888888886,72.0,123.33935472534743,8.0,630.0068398848,26,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
14,atr_image_database_01925_0002_cegr_mp4_rescaled_uint8,1.0,1.0,1.0,0.0,0.0,1.0000000000000002,360.0,93.4665715643834,144.0,408.0,10,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
15,atr_image_database_01925_0012_cegr_mp4_rescaled_uint8,1.0,1.0,1.0,0.0,0.0,1.0000000000000004,688.0,140.23725927473373,432.0,828.0,10,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
16,atr_image_database_01927_0002_cegr_mp4_rescaled_uint8,1.0,1.0,1.0,0.0,0.0,1.0,250.0,47.56282395129858,140.0,260.0,10,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
17,mantis_drone_2023_DJI_202309100352_003_wide_hd,0.6452788917243893,0.8823529411764706,0.5086206896551724,0.0,0.4166666666666667,0.4807917440687137,71.99964,94.2459595629106,10.004000256,545.9999999999999,24,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
18,drone_detection_dataset_2021_V_DRONE_039,1.0,1.0,1.0,0.53,0.0,1.0,8.0,2.667543715421401,8.0,18.0,20,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
19,drone_detection_dataset_2021_V_DRONE_050,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.0,0.05,0.959357277882798,19.99864002816,17.599676244783513,7.999488,89.99936,20,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
20,drone_detection_dataset_2021_V_DRONE_069,1.0,1.0,1.0,0.61,0.0,1.0,25.0,14.11515909085125,8.99846406144,56.84765625,20,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
21,TIE_2023_20230914T153103_basler_halfres,0.7142857142857143,1.0,0.5555555555555556,0.0,0.0,0.5555555555555557,17.36128279475332,23.90332712956573,10.737658607351351,78.448841089709,4,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
22,TIE_2023_20230914T102858_basler_halfres,0.8818897637795274,0.8888888888888888,0.875,0.27,0.25,0.8472222222222223,65.09632662991908,151.40701792316568,20.8312723805681,486.1018388518006,4,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
23,TIE_2023_20230914T130250_basler_halfres,0.8,1.0,0.6666666666666666,0.0,0.0,0.6666666666666666,16.23420056854392,3.4224080430382835,10.416295867033073,16.44816658083657,3,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
24,mantis_2023_20230324T163455_crontab_recording_person_windy_sunny_EO_zoom,0.7228915662650602,0.9767441860465116,0.5737704918032787,0.0,0.027027027027027,0.5722455203964927,18.868494143219426,109.05260409494564,5.482456140350876,861.2426035502959,37,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
25,leusderheide_20230706_visual_halfres_CPFS7_0333,1.0,1.0,1.0,0.63,0.0,1.0,23.255859375,90.0462660667548,13.020833333333334,382.6530612244899,16,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
26,leusderheide_20230706_visual_halfres_CPFS7_0334,0.611111111111111,0.7333333333333333,0.5238095238095238,0.0,0.2105263157894736,0.5001221001221001,19.51963117192148,29.84381198512932,11.574074074074076,132.31492354334424,19,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
27,leusderheide_20230706_visual_halfres_CPFS7_0332,0.71875,0.7419354838709677,0.696969696969697,0.34,0.4210526315789473,0.6844824112429484,18.94921875,95.40112075835673,11.197265625,427.21875,19,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
28,leusderheide_20230705_visual_halfres_CPFS7_0310,0.927536231884058,0.9696969696969696,0.8888888888888888,0.0,0.0384615384615384,0.8855218855218854,38.16815150842855,54.280012537071066,8.0,311.7774365360933,26,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
29,atr_image_database_01925_0002_cegr_mp4_rescaled_uint8,1.0,1.0,1.0,0.0,0.0,1.0,155.0390625,40.25269341786433,62.015625,175.7109375,10,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
30,atr_image_database_01925_0012_cegr_mp4_rescaled_uint8,1.0,1.0,1.0,0.0,0.0,1.0000000000000004,296.296875,60.39514779312263,186.046875,356.58984375,10,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
31,atr_image_database_01927_0002_cegr_mp4_rescaled_uint8,1.0,1.0,1.0,0.0,0.0,1.0,107.666015625,20.48359898683855,60.29296875,111.97265625,10,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
32,mantis_drone_2023_DJI_202309100352_003_wide_hd,0.72400513478819,0.912621359223301,0.6,0.0,0.2195121951219512,0.5743800527909547,44.0,32.70166135973399,10.004000256,160.0,41,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
33,rotterdam_harbour_20210308_jai20000_quart,0.7741065407956844,0.9879518072289156,0.6363636363636364,0.0,0.032258064516129,0.6340166143410108,201.875,979.876665907214,5.0,11142.0,93,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_ground_06022024
